Order_ID,Customer_ID,Customer_Name,Customer_Age,Customer_Gender,State,City,Area,Pincode,Order_Date,Delivery_Date,Product_ID,Product_Name,Category,Sub_Category,Brand,Item_Weight,Item_MRP,Selling_Price,Discount_Percentage,Quantity,Total_Amount,Payment_Method,Delivery_Status,Delivery_Time_Minutes,Customer_Rating,Feedback,Stock_Availability,Order_Status
ORD104406,CUST2426,Jagrati Dixit,28,Female,West Bengal,Kolkata,Salt Lake,713803,24-03-2024,24-03-2024,P793,Atta,Grocery,Grocery,Aashirvaad,4.39,375,326,13,6,1955,Debit Card,Cancelled,45,2,Average,Limited,Pending
ORD104431,CUST8987,Widisha Pradhan,66,Female,maharashtra,Hyderabad,Madhapur,818189,20-02-2024,21-02-2024,P363,Chips,Snacks,Snacks,Lay's,1.81,717,669,7,5,3177,CASH ON DELIVERY,Returned,85,3,Damaged item,Limited,Delivered
ORD102659,CUST9914, Rushil Rajagopalan ,79,Female,Maharashtra,Pune, Baner ,342690,29-01-2024,01-02-2024,P270,Soft Drink,Beverages,Beverages,Coca-Cola,4.63,581,386,34,2,772,UPI,Delivered,38,3,Late delivery,In Stock,Delivered
ORD104552,CUST4108,Chaaya Mangal,76,Male,Delhi,New Delhi, Saket ,266645,28-05-2025,01-06-2025,P510,Banana,Fruits & Vegetables,Fruits & Vegetables,FreshFarm,1.84,88,63,28,7,443,Debit Card,Pending,77,3,Damaged item,Limited,Returned
ORD101522,CUST8140,Devansh Patil,80,Other,Telangana,pune,Madhapur,561007,09-05-2024,11-05-2024,P810,Soft Drink,Beverages,Beverages,Coca-Cola,4.55,62,44,29,7,311,GOOGLE PAY,Cancelled,34,3,Average,In Stock,Returned
ORD102382,CUST8228,Jairaj Kurian,54,Other,Telangana,Hyderabad,Madhapur,634982,30-06-2025,30-06-2025,P189,Bread,Bakery,Bakery,Britannia,4.04,298,206,31,8,1647,GOOGLE PAY,Returned,87,3,Average,Out of Stock,Delivered
ORD101890,CUST7392,Sai Lad,70,Other,Gujarat,Surat,Adajan,346970,19-03-2024,19-03-2024,P291,Milk,Dairy,Dairy,Amul,1.18,573,394,31,3,1183,CASH ON DELIVERY,Pending,55,5,Excellent,In Stock,Cancelled
ORD101038,null,Falguni Halder,62,Male,maharashtra,PUNE,Kothrud,366874,12-03-2025,15-03-2025,P981,Bread,Bakery,Bakery,Britannia,2.68,406,323,13,6,1488,Unknown,Pending,23,3,Average,Limited,Pending
ORD100279,CUST4479,Yash Borra,35,Other,Gujarat,Surat,Vesu,577735,31-05-2024,31-05-2024,P885,Bread,Bakery,Bakery,Britannia,2.9,93,88,5,6,529,GPAY,Delivered,82,4,Average,In Stock,Cancelled
ORD103775,CUST5935,Veda Nagi,59,Male,Gujarat,Ahmedabad,Navrangpura,533597,23-01-2024,24-01-2024,P118,Cake,Bakery,Bakery,Monginis,4.11,755,750,1,8,5997,UPI,Pending,48,4,Excellent,Limited,Returned
ORD101567,CUST6172,Orinder Ramachandran,46,Other,Gujarat,Surat,Vesu,115039,10-03-2024,13-03-2024,P704,Bread,Bakery,Bakery,Britannia,3.95,269,224,17,8,1795,Debit Card,Returned,89,1,Average,Limited,Cancelled
ORD101400,CUST6953,Luke Muni,77,Other,Tamil Nadu,Chennai,T Nagar,469829,13-12-2025,13-12-2025,P851,Namkeen,Snacks,Snacks,Haldiram,4.76,580,568,2,5,2841,CASH ON DELIVERY,Returned,17,1,Excellent,Out of Stock,Returned
ORD104257,CUST2757,Ishwar Kota,23,Male,Tamil Nadu,Coimbatore,RS Puram,811112,02-10-2025,13-02-2025,P414,Apple,Fruits & Vegetables,Fruits & Vegetables,Kashmir Fresh,4.4,783,679,13,2,1357,UPI,Pending,43,1,Average,Out of Stock,Pending
ORD101661,CUST9070,Vasatika Nagar,19,Female,Maharashtra,Nagpur,Sitabuldi,369773,29-09-2025,29-09-2025,P381,Banana,Fruits & Vegetables,Fruits & Vegetables,FreshFarm,3.7,88,54,39,5,270,GOOGLE PAY,Delivered,8,4,Average,Limited,Pending
ORD100285,null,Radhika Kota,37,Other,Tamil Nadu,Unknown,T Nagar,989190,14-01-2024,15-01-2024,P791,Frozen Peas,Frozen Food,Frozen Food,Safal,2.04,406,323,24,8,1488,Unknown,Pending,86,2,Average,In Stock,Pending
ORD101137,CUST5182,Ishita Chadha,54,Female,Tamil Nadu,pune, Anna Nagar ,469908,15-08-2024,15-08-2024,P661,Curd,Dairy,Dairy,Britannia,1.1,491,481,2,7,3370,GPAY,Delivered,90,4,Damaged item,Out of Stock,Delivered
ORD103025,CUST5826,Falan Kale,36,Female,Delhi,New Delhi,Dwarka,726484,09-06-2024,09-08-2024,P762,Cleaner,Household Items,Household Items,Lizol,2.48,792,532,33,2,1063,GPAY,Cancelled,55,3,Excellent,In Stock,Pending
ORD100020,CUST8657,Champak Bath,69,Male,Tamil Nadu,Chennai,Velachery,564738,03-05-2025,03-09-2025,P127,Soft Drink,Beverages,Beverages,Coca-Cola,4.54,401,284,29,4,1137,CASH,Delivered,29,3,Damaged item,In Stock,Returned
ORD103684,CUST2474,Dev Parekh,31,Male,Delhi,New Delhi,Dwarka,712337,05-08-2025,08-07-2025,P112,Soft Drink,Beverages,Beverages,Coca-Cola,3.72,321,234,27,8,1876,UPI,Pending,24,4,Late delivery,Out of Stock,Delivered
ORD100979,CUST3261,Lavanya Venkataraman,40,Female,Tamil Nadu,Coimbatore, Peelamedu ,984364,10-06-2025,10-09-2025,P837,Paneer,Dairy,Dairy, Mother Dairy ,1.49,180,125,30,7,878,CASH,Cancelled,17,2,Damaged item,In Stock,Delivered
ORD104445,CUST6449,Ira Mallick,39,Male,Maharashtra,Mumbai,Powai,945893,17-04-2024,19-04-2024,P145,Detergent,Household Items,Household Items,Surf Excel,3.37,415,347,16,1,347,UPI,Delivered,670,3,Average,Out of Stock,Cancelled
ORD104793,CUST5132,Oliver Dave,64,Other,Telangana,Hyderabad,Madhapur,722809,08-03-2024,04-08-2024,P661,Detergent,Household Items,Household Items,Surf Excel,1.35,315,251,20,5,1254,GPAY,Delivered,52,2,Excellent,Limited,Pending
ORD100346,CUST9110,Nidra Tata,48,Female,Tamil Nadu,Coimbatore,RS Puram,370949,11-12-2025,12-11-2025,P160,Juice,Beverages,Beverages,Real,4.91,261,260,0,6,1560,GOOGLE PAY,Pending,35,2,Average,Limited,Pending
ORD100915,CUST9946,Laksh Nayak,31,Other,Tamil Nadu,Coimbatore,RS Puram,742631,11-02-2025,14-02-2025,P437,Biscuits,Snacks,Snacks, Parle ,3.32,70,56,19,8,452,Debit Card,Cancelled,90,4,Average,In Stock,Returned
ORD100809,CUST7082,Amrita Sami,54,Male,Tamil Nadu,Coimbatore,RS Puram,265578,13-10-2024,13-10-2024,P177,Paneer,Dairy,Dairy, Mother Dairy ,0.39,64,56,12,1,56,GPAY,Cancelled,42,3,Late delivery,In Stock,Cancelled
ORD102091,CUST1270,Gautami Randhawa,54,Other,Telangana,Hyderabad,Banjara Hills,323409,08-04-2025,10-04-2025,P489,Rice,Grocery,Grocery, India Gate ,4.75,104,70,32,1,-33,CASH ON DELIVERY,Returned,21,4,Excellent,In Stock,Returned
ORD103039,CUST3679,Gautam Bhargava,45,Other,Gujarat,Ahmedabad,Navrangpura,592483,06-02-2024,06-02-2024,P992,Shampoo,Personal Care,Personal Care,Clinic Plus,4.93,328,208,36,8,1668,Debit Card,Cancelled,12,3,Average,Limited,Delivered
ORD104420,CUST1547,Bakhshi Dhar,49,Other,Maharashtra,Mumbai,Powai,367743,19-11-2024,23-11-2024,P763,Sugar,Grocery,Grocery,Madhur,1.6,101,89,11,6,537,GPAY,Cancelled,40,4,Good,Out of Stock,Returned
ORD103162,CUST1489,Wridesh Gulati,69,Male,Delhi,New Delhi,Dwarka,887270,26-12-2024,26-12-2024,P616,Ice Cream,Frozen Food,Frozen Food,Amul,3.39,262,164,38,2,327,GPAY,Delivered,43,3,Good,Limited,Pending
ORD101315,CUST7622,Avni Narasimhan,44,Male,Delhi,New Delhi,Saket,209530,29-06-2025,03-07-2025,P963,Apple,Fruits & Vegetables,Fruits & Vegetables,Kashmir Fresh,4.04,432,308,29,4,1233,CASH ON DELIVERY,Delivered,63,2,Excellent,Limited,Delivered
ORD100940,CUST2802,Vansha Ranganathan,69,Other,Maharashtra,Nagpur,Dharampeth,372391,24-12-2024,24-12-2024,P601,Rice,Grocery,Grocery,India Gate,3.78,257,195,24,8,1560,GPAY,Pending,14,5,Average,Out of Stock,Returned
ORD104961,CUST6852,Jatin Venkataraman,77,Male,West Bengal,Kolkata,Salt Lake,806200,11-04-2024,07-11-2024,P116,Ice Cream,Frozen Food,Frozen Food,Amul,2.38,239,149,38,4,595,CASH,Delivered,62,2,Average,Out of Stock,Returned
ORD101208,CUST4434,Ekantika Gulati,23,Other,Tamil Nadu,Chennai,Velachery,161333,05-09-2024,05-09-2024,P312,Chips,Snacks,Snacks,Lay's,4.35,675,450,33,4,1801,GPAY,Returned,29,2,Average,Out of Stock,Returned
ORD101456,CUST5057,Shaurya Kuruvilla,56,Female,Karnataka,Mysore,VV Mohalla,592800,26-04-2025,28-04-2025,P391,Ice Cream,Frozen Food,Frozen Food,Amul,2.14,673,550,18,4,2200,GOOGLE PAY,Pending,56,4,Average,In Stock,Delivered
ORD102509,CUST1765,Yauvani Kapadia,31,Other,Gujarat,Ahmedabad,Navrangpura,980691,19-03-2024,19-03-2024,P292,Banana,Fruits & Vegetables,Fruits & Vegetables,FreshFarm,2.63,757,620,18,1,666,CASH ON DELIVERY,Delivered,34,3,Average,Limited,Returned
ORD102635,CUST1656,Luke Kapadia,30,Other,Tamil Nadu,Coimbatore,RS Puram,125232,01-03-2025,03-03-2025,P616,Sugar,Grocery,Grocery, Madhur ,3.88,458,354,-17,8,2776,CASH,Cancelled,61,2,Average,In Stock,Pending
ORD101213,null,Gabriel Morar,18,Male,Karnataka,Unknown,Koramangala,843722,13-03-2024,14-03-2024,P368,Namkeen,Snacks,Snacks,Haldiram,4.71,406,323,27,5,1488,Unknown,Pending,62,4,Average,In Stock,Pending
ORD101821,CUST6860,Bahadurjit Dara,32,Female,Tamil Nadu,Coimbatore,RS Puram,583358,22-02-2024,26-02-2024,P479,Atta,Grocery,Grocery,Aashirvaad,2.99,48,36,25,8,287,UPI,Pending,54,3,Late delivery,Limited,Returned
ORD102207,CUST5744,Mohini Bansal,63,Female,Telangana,Hyderabad,Gachibowli,735878,05-06-2025,06-07-2025,P915,Frozen Peas,Frozen Food,Frozen Food,Safal,1.58,444,435,2,8,3482,GOOGLE PAY,Cancelled,42,4,Average,Limited,Cancelled
ORD103881,CUST2147,Advaith Sharma,28,Male,Gujarat,Surat,Vesu,988212,27-01-2025,29-01-2025,P278,Soap,Personal Care,Personal Care,Dove,1.49,142,86,39,8,690,Debit Card,Pending,72,3,Average,Out of Stock,Delivered
ORD100009,CUST9701, Tejas Sama ,21,Male,Telangana,Hyderabad,Banjara Hills,884593,07-06-2024,06-08-2024,P182,Cleaner,Household Items,Household Items,Lizol,4.27,190,118,38,5,592,UPI,Delivered,72,2,Damaged item,In Stock,Pending
ORD104404,CUST7730,Yash Kapoor,37,Other,West Bengal,Hyderbad,Howrah,403328,07-04-2024,07-08-2024,P657,Cake,Bakery,Bakery,Monginis,1.78,378,270,29,1,270,CASH ON DELIVERY,Pending,82,3,Average,In Stock,Cancelled
ORD103440,CUST7744,Bimala Doctor,22,Other,Gujarat,Surat,Vesu,89803,23-02-2024,26-02-2024,P186,Atta,Grocery,Grocery,Aashirvaad,2.88,727,716,2,5,3579,UPI,Pending,35,3,Damaged item,Limited,Pending
ORD100087,CUST1265,Waida Raval,73,Female,Telangana,Hyderabad,Madhapur,727930,22-04-2025,22-04-2025,P693,Cleaner,Household Items,Household Items,Lizol,3.63,614,447,27,8,3577,GOOGLE PAY,Pending,26,3,Late delivery,Out of Stock,Pending
ORD100958,CUST6230,Ansh Sandhu,27,Male,Gujarat,Ahmedabad,Navrangpura,979512,27-05-2024,27-05-2024,P162,Atta,Grocery,Grocery,Aashirvaad,3.51,221,212,4,4,847,CASH,Delivered,34,5,Good,In Stock,Returned
ORD104803,CUST2257,Zansi Bora,50,Other,Delhi,New Delhi,Saket,276077,18-02-2025,18-02-2025,P962,Chips,Snacks,Snacks,Lay's,0.65,639,593,7,8,4747,GOOGLE PAY,Returned,14,4,Average,Out of Stock,Cancelled
ORD102011,CUST2984,Rehaan Saran,65,Other,Gujarat,Surat,Vesu,425601,31-01-2024,31-01-2024,P941,Juice,Beverages,Beverages, Real ,4.22,524,478,9,8,3825,Debit Card,Cancelled,45,5,Late delivery,In Stock,Returned
ORD101008,CUST8910, Dakshesh Kashyap ,78,Other,Delhi,New Delhi,Saket,373020,20-11-2024,20-11-2024,P685,Detergent,Household Items,Household Items,Surf Excel,0.44,736,719,2,2,1438,Debit Card,Pending,50,3,Average,Out of Stock,Cancelled
ORD103972,CUST1580,Chatresh Pillay,40,Male,Karnataka,Bangalore,Whitefield,478982,29-03-2024,29-03-2024,P898,Juice,Beverages,Beverages,Real,2.9,46,45,1,4,181,UPI,Pending,13,3,Damaged item,Out of Stock,Cancelled
ORD103171,CUST7726,Falguni Vaidya,23,Other,Tamil Nadu,Mumbai,Park Street,620500,06-01-2025,05-06-2025,P498,Soft Drink,Beverages,Beverages,Coca-Cola,1.97,504,381,25,8,3044,CASH ON DELIVERY,Pending,18,4,Damaged item,In Stock,Delivered
ORD100456,CUST1937,Neel Gokhale,62,Other,Maharashtra,Nagpur,Sitabuldi,486579,12-01-2025,14-01-2025,P582,Shampoo,Personal Care,Personal Care,Clinic Plus,4.99,493,303,39,1,303,CASH ON DELIVERY,Returned,43,2,Damaged item,Limited,Delivered
ORD103951,CUST4916,Chasmum Pau,76,Male,West Bengal,Kolkata,Howrah,558996,22-06-2024,26-06-2024,P419,Ice Cream,Frozen Food,Frozen Food,Amul,0.74,389,355,9,3,1065,GOOGLE PAY,Pending,16,5,Average,In Stock,Returned
ORD104351,CUST4467,Vanya Gour,48,Female,Karnataka,Bangalore,Indiranagar,435591,30-08-2024,31-08-2024,P589,Juice,Beverages,Beverages,Real,0.12,639,430,33,3,1289,GPAY,Pending,35,3,Late delivery,Limited,Cancelled
ORD101939,null, Shravya Cheema ,26,Male,Karnataka,pune,VV Mohalla,702661,19-09-2025,22-09-2025,P671,Paneer,Dairy,Dairy,Mother Dairy,2.77,406,323,9,6,1488,Unknown,Pending,37,1,Average,In Stock,Pending
ORD101041,null,Watika Taneja,18,Other,Delhi,pune,Rohini,355433,31-07-2024,08-04-2024,P445,Juice,Beverages,Beverages,Real,3.9,406,323,36,5,1488,Unknown,Pending,68,5,Average,Limited,Pending
ORD104259,CUST6299,Hemang Yohannan,74,Female,Karnataka,Bangalore,Whitefield,201388,03-08-2025,09-03-2025,P232,Toothpaste,Personal Care,Personal Care,Colgate,3.96,99,91,8,6,547,CASH,Delivered,53,3,Damaged item,In Stock,Returned
ORD104477,CUST1846,Aadhya Bhalla,65,Other,Delhi,New Delhi,Saket,278709,14-11-2024,15-11-2024,P416,Banana,Fruits & Vegetables,Fruits & Vegetables,FreshFarm,2.56,121,81,33,4,324,UPI,Delivered,27,3,Average,Limited,Pending
ORD100853,CUST6531,Daniel Karan,21,Female,Karnataka,Hyderbad,Whitefield,410204,01-01-2025,01-01-2025,P799,Chips,Snacks,Snacks,Lay's,4.5,140,105,25,1,105,UPI,Returned,36,5,Average,Limited,Cancelled
ORD100818,CUST3431,Joshua Mukherjee,28,Male,Telangana,Hyderabad,Gachibowli,939241,30-04-2024,01-05-2024,P101,Detergent,Household Items,Household Items,Surf Excel,4.41,268,207,23,7,1452,Debit Card,Pending,70,1,Good,In Stock,Returned
ORD100322,CUST1380,Reva Kala,52,Other,Telangana,Hyderabad,Banjara Hills,879404,10-01-2024,13-01-2024,P257,Biscuits,Snacks,Snacks,Parle,4.89,285,219,23,6,1313,GOOGLE PAY,Returned,83,2,Damaged item,In Stock,Returned
ORD100922,CUST4821,Gaurav Bassi,73,Male,Delhi,New Delhi,Saket,363237,21-08-2025,25-08-2025,P714,Paneer,Dairy,Dairy,Mother Dairy,4.88,129,129,-20,1,129,UPI,Cancelled,13,3,Average,In Stock,Returned
ORD101374,CUST7247,Hema Jaggi,64,Other,Delhi,New Delhi,Dwarka,815582,31-08-2025,31-08-2025,P129,Cake,Bakery,Bakery,Monginis,4.87,64,45,30,8,360,Debit Card,Cancelled,53,4,Late delivery,Out of Stock,Delivered
ORD104580,CUST8247,Advika Som,21,Female,Delhi,New Delhi,Dwarka,721293,30-05-2025,06-02-2025,P260,Juice,Beverages,Beverages,Real,1.63,750,600,20,7,4200,GPAY,Returned,48,3,Late delivery,Limited,Delivered
ORD101691,CUST9060,Anamika Bhatti,66,Male,Gujarat,Surat,Vesu,679336,07-02-2024,05-07-2024,P555,Frozen Peas,Frozen Food,Frozen Food,Safal,1.69,267,170,36,8,1360,CASH,Pending,76,1,Excellent,Limited,Cancelled
ORD104421,CUST3317, Omaja Borah ,22,Male,West Bengal,Kolkata,Salt Lake,557698,20-08-2025,21-08-2025,P676,Paneer,Dairy,Dairy,Mother Dairy,1.76,98,69,30,6,413,Debit Card,Pending,31,5,Average,In Stock,Cancelled
ORD104639,CUST1217,Gunbir Buch,26,Female,Karnataka,Mysore,VV Mohalla,134488,20-11-2024,21-11-2024,P111,Rice,Grocery,Grocery, India Gate ,1.25,794,654,18,4,2616,UPI,Cancelled,19,3,Average,Limited,Delivered
ORD100529,CUST3048,Hemani Bir,52,Other,Karnataka,Bangalore,Indiranagar,879300,20-09-2024,21-09-2024,P515,Biscuits,Snacks,Snacks,Parle,2.16,597,461,23,6,2779,GPAY,Returned,59,4,Damaged item,Out of Stock,Returned
ORD102979,CUST9782,Nisha Bala,19,Other,Maharashtra,pune,Wakad,682651,16-12-2024,20-12-2024,P232,Cake,Bakery,Bakery,Monginis,4.45,77,63,19,7,438,UPI,Pending,45,2,Excellent,In Stock,Returned
ORD101863,CUST5332,Watika Sinha,74,Other,Telangana,Hyderabad,Madhapur,442233,05-04-2024,08-04-2024,P408,Tomato,Fruits & Vegetables,Fruits & Vegetables,Organic India,2.77,137,99,27,4,398,UPI,Returned,28,2,Average,Out of Stock,Cancelled
ORD103231,CUST9475,Yashodhara Chad,37,Other,Karnataka,Bangalore, Indiranagar ,10197,24-12-2025,26-12-2025,P913,Tea,Beverages,Beverages,Tata Tea,1.96,582,376,35,8,2911,GPAY,Cancelled,47,2,Average,In Stock,Returned
ORD103028,CUST7013,Xiti Kakar,78,Male,Karnataka,Mysore, Gokulam ,486973,18-04-2024,20-04-2024,P408,Detergent,Household Items,Household Items,Surf Excel,1.63,400,324,19,6,1946,UPI,Cancelled,11,3,Damaged item,In Stock,Returned
ORD104299,CUST8090,Panini Ratta,22,Female,Telangana,pune,Madhapur,485836,08-11-2025,11-11-2025,P213,Soap,Personal Care,Personal Care,Dove,4.99,668,548,18,8,4296,CASH,Pending,31,3,Good,Limited,Pending
ORD103175,CUST7514,Akshay Ghose,28,Other,Delhi,New Delhi,Saket,252580,18-11-2024,22-11-2024,P889,Namkeen,Snacks,Snacks,Haldiram,2.89,182,159,13,1,75,GPAY,Cancelled,85,2,Good,Limited,Delivered
ORD103937,CUST7502,Suhani Pant,31,Male,Gujarat,PUNE,Navrangpura,129417,25-05-2024,27-05-2024,P292,Shampoo,Personal Care,Personal Care,Clinic Plus,2.66,270,206,24,5,1030,GPAY,Returned,58,4,Average,Limited,Returned
ORD101767,CUST6250,Darika Prasad,23,Female,Gujarat,Ahmedabad,Satellite,779139,04-09-2024,05-09-2024,P185,Bread,Bakery,Bakery,Britannia,2.13,667,516,23,4,2065,Debit Card,Pending,40,3,Average,Out of Stock,Delivered
ORD104709,CUST7215, Lohit Buch ,44,Male,Gujarat,Ahmedabad,Navrangpura,176970,25-08-2024,27-08-2024,P427,Cleaner,Household Items,Household Items,Lizol,4.4,344,222,36,2,443,GOOGLE PAY,Cancelled,29,3,Late delivery,Out of Stock,Cancelled
ORD104352,CUST1321,Vivaan Batra,43,Male,Karnataka,Mysore,Gokulam,619512,31-03-2024,31-03-2024,P806,Bread,Bakery,Bakery,Britannia,2.21,178,119,33,2,239,GOOGLE PAY,Returned,53,4,Late delivery,Out of Stock,Cancelled
ORD104902,CUST4582,Abhiram Narayanan,32,Other,Tamil Nadu,Mumbai,Rohini,657243,13-10-2024,15-10-2024,P800,Cake,Bakery,Bakery,Monginis,4.14,75,51,32,4,204,GOOGLE PAY,Returned,74,3,Late delivery,Out of Stock,Delivered
ORD100433,CUST7206,Balhaar Purohit,55,Other,Karnataka,Mysore,VV Mohalla,80207,28-08-2025,28-08-2025,P843,Juice,Beverages,Beverages,Real,0.84,495,457,8,2,914,Debit Card,Delivered,35,2,Average,Limited,Returned
ORD100261,CUST3934,Rayaan Gill,22,Female,Tamil Nadu,Coimbatore,RS Puram,568080,05-05-2024,05-07-2024,P434,Bread,Bakery,Bakery,Britannia,0.85,408,347,15,8,2778,CASH,Delivered,11,3,Average,Limited,Returned
ORD104079,null,Samesh Dubey,25,Male,Tamil Nadu,Unknown,Velachery,126118,25-03-2025,29-03-2025,P621,Juice,Beverages,Beverages,Real,0.75,406,323,13,6,1488,Unknown,Pending,27,2,Average,Limited,Pending
ORD103524,CUST3264,Janya Muni,66,Other,Gujarat,Surat,Adajan,569886,25-11-2025,25-11-2025,P674,Ice Cream,Frozen Food,Frozen Food,Amul,0.59,568,470,17,6,2822,UPI,Cancelled,66,4,Good,Out of Stock,Pending
ORD104542,CUST4338,Ansh Pau,15,Male,Gujarat,pune,Satellite,845418,10-06-2024,10-07-2024,P692,Rice,Grocery,Grocery,India Gate,4.81,386,383,1,8,3063,Debit Card,Pending,19,3,Damaged item,Limited,Pending
ORD100273,CUST7722,Gautam Rao,59,Female,Gujarat,pune,Adajan,939067,23-07-2024,25-07-2024,P994,Paneer,Dairy,Dairy,Mother Dairy,3.7,469,302,36,6,1814,GOOGLE PAY,Pending,84,5,Average,Out of Stock,Cancelled
ORD100209,CUST1803,Vivaan Dara,37,Male,Delhi,New Delhi,Saket,469860,20-02-2024,21-02-2024,P265,Detergent,Household Items,Household Items,Surf Excel,3.39,63,47,26,3,235,CASH,Pending,19,3,Average,Out of Stock,Delivered
ORD100024,CUST6813,Raksha Babu,38,Female,Tamil Nadu,Coimbatore,Peelamedu,997751,12-10-2024,15-10-2024,P710,Rice,Grocery,Grocery,India Gate,3.54,605,501,17,4,2005,GOOGLE PAY,Delivered,35,2,Good,In Stock,Returned
ORD103428,CUST8771,Ekta Bahl,52,Female,Delhi,New Delhi,Saket,730664,17-03-2025,19-03-2025,P984,Tomato,Fruits & Vegetables,Fruits & Vegetables,Organic India,0.38,753,678,10,3,2035,GOOGLE PAY,Cancelled,77,2,Damaged item,In Stock,Returned
ORD100590,CUST2761,Hemangini Comar,28,Female,Gujarat,Ahmedabad,Navrangpura,681043,12-04-2024,04-12-2024,P730,Biscuits,Snacks,Snacks, Parle ,4.2,797,505,37,1,777,UPI,Cancelled,70,1,Damaged item,Limited,Cancelled
ORD102886,CUST6987,Dipta Singh,58,Other,Telangana,Hyderabad,Gachibowli,207247,23-01-2024,24-01-2024,P802,Banana,Fruits & Vegetables,Fruits & Vegetables,FreshFarm,3.44,695,426,39,3,1277,Debit Card,Delivered,13,4,Excellent,Limited,Returned
ORD104375,CUST8059,Abhiram Shenoy,87,Other,Maharashtra,Mumbai,Dadar,394789,01-02-2024,05-02-2024,P241,Bread,Bakery,Bakery,Britannia,4.43,423,376,11,3,1127,GPAY,Returned,42,3,Average,Limited,Pending
ORD103815,CUST8463,Kritika Sha,59,Male,Telangana,pune,Madhapur,839764,12-02-2024,02-12-2024,P702,Sugar,Grocery,Grocery, Madhur ,2.4,428,305,29,2,610,GOOGLE PAY,Pending,38,2,Excellent,In Stock,Cancelled
ORD100236,CUST5648,Wazir Shah,23,Female,Delhi,Hyderbad,Rohini,43584,02-11-2024,12-02-2024,P808,Sugar,Grocery,Grocery,Madhur,0.72,637,543,15,2,1087,UPI,Cancelled,-15,4,Damaged item,In Stock,Pending
ORD100761,CUST1768,Luke Reddy,68,Male,Gujarat,Surat,Vesu,194341,21-04-2025,23-04-2025,P724,Juice,Beverages,Beverages,Real,4.73,795,573,28,4,2292,GPAY,Returned,54,2,Damaged item,Out of Stock,Pending
ORD104328,CUST2255,Samaksh Hans,40,Female,Delhi,New Delhi,Saket,992451,22-02-2025,22-02-2025,P209,Banana,Fruits & Vegetables,Fruits & Vegetables,FreshFarm,4.99,379,233,39,1,233,Debit Card,Returned,12,3,Average,In Stock,Cancelled
ORD104692,CUST1111,Nikita Hari,62,Other,West Bengal,Kolkata,Park Street,33579,27-07-2025,31-07-2025,P113,Juice,Beverages,Beverages,Real,3.2,403,359,11,3,1076,UPI,Delivered,89,1,Good,Limited,Pending
ORD103454,null, Bina Patel ,66,Female,Karnataka,Unknown,Indiranagar,797185,05-12-2025,12-05-2025,P163,Namkeen,Snacks,Snacks,Haldiram,2.87,406,323,22,8,1488,Unknown,Pending,32,4,Average,Limited,Pending
ORD103446,CUST8227,Dominic Mishra,32,Female,Telangana,Hyderabad,Banjara Hills,473684,12-03-2025,12-06-2025,P168,Cake,Bakery,Bakery,Monginis,1.87,783,558,29,1,558,GPAY,Returned,89,5,Average,In Stock,Delivered
ORD101173,CUST3150,Jacob Rao,74,Male,Delhi,New Delhi,Dwarka,478573,01-02-2025,06-01-2025,P476,Paneer,Dairy,Dairy,Mother Dairy,4.79,571,478,16,1,478,GOOGLE PAY,Cancelled,47,3,Excellent,Limited,Pending
ORD102320,CUST8368,Shaurya Modi,32,Female,Gujarat,Surat,Adajan,184973,26-04-2024,27-04-2024,P767,Soft Drink,Beverages,Beverages,Coca-Cola,2.16,109,77,29,1,77,UPI,Delivered,8,1,Average,Limited,Pending
ORD102617,CUST4528,Shivani More,67,Female,West Bengal,Kolkata,Salt Lake,167099,13-08-2025,16-08-2025,P828,Detergent,Household Items,Household Items,Surf Excel,1.21,399,267,33,7,1872,GPAY,Returned,17,5,Excellent,Limited,Cancelled
ORD102577,CUST6981,Urvashi Tailor,80,Female,Telangana,Hyderabad,Madhapur,627695,25-02-2024,26-02-2024,P619,Ice Cream,Frozen Food,Frozen Food,Amul,4.41,778,603,22,8,4827,CASH ON DELIVERY,Pending,55,3,Damaged item,Limited,Cancelled
ORD103741,null,Anita Balakrishnan,35,Other,Maharashtra,Unknown,Baner,803546,01-12-2025,02-12-2025,P883,Paneer,Dairy,Dairy,Mother Dairy,0.37,406,323,2,4,1488,Unknown,Pending,70,3,Average,In Stock,Pending
ORD100241,CUST1083,Onveer Mann,55,Female,West Bengal,Kolkata,Park Street,549671,12-10-2024,12-10-2024,P581,Cake,Bakery,Bakery,Monginis,3.69,594,415,30,7,2906,CASH,Delivered,81,5,Damaged item,Out of Stock,Delivered
ORD100800,CUST1692,Tamanna Biswas,25,Other,Delhi,New Delhi,Saket,818252,11-09-2024,15-09-2024,P643,Banana,Fruits & Vegetables,Fruits & Vegetables,FreshFarm,1.71,685,681,1,3,2043,CASH,Delivered,62,3,Good,In Stock,Cancelled
ORD101126,CUST6292,Widisha Lata,54,Other,Gujarat,Ahmedabad,Satellite,559510,16-08-2024,17-08-2024,P525,Namkeen,Snacks,Snacks,Haldiram,4.57,496,493,1,6,2961,GPAY,Returned,39,3,Late delivery,Limited,Delivered
